,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
1170,2013-03-31,57.26380369627395,398.8965890498423,325.8878591686249,472.21719872534095,285,-1,40.887859168624914
1183,2013-04-13,57.22300348395771,455.4530191836392,384.7845182910806,523.7410036047665,381,-1,3.7845182910805875
1240,2013-06-09,57.04411024534034,420.4634556643072,347.7440910035952,489.12054196091424,512,1,22.879458039085762
1261,2013-06-30,56.97820221006025,435.88063202503446,362.4442259333006,505.29291455502437,347,-1,15.444225933300572
1295,2013-08-03,56.87148831883357,475.8964419941335,399.7537536821345,545.7932081546431,396,-1,3.7537536821345157
1307,2013-08-15,56.833823506043984,313.7250900599658,243.98090523384175,385.3340411993084,394,1,8.665958800691612
1321,2013-08-29,56.789881224456124,313.89202308729483,243.39689985055384,385.6951758076909,390,1,4.304824192309127
1340,2013-09-17,56.73024527087261,250.2023353685352,180.53742792456202,320.4773129257763,327,1,6.522687074223711
1366,2013-10-13,56.64863817649515,378.3735842865351,307.3097352278036,451.9199529443513,218,-1,89.30973522780363
1375,2013-10-22,56.62038956690296,234.40802012263313,163.6034809587124,304.57313322634786,305,1,0.42686677365213654
1428,2013-12-14,56.8611607748326,386.1504786708687,313.8137165759703,458.62680543677425,268,-1,45.81371657597032
1435,2013-12-21,56.91226319602804,395.76042321976666,329.62214803507305,463.0276927218571,301,-1,28.622148035073053
1436,2013-12-22,56.91956354191311,351.5424293960633,284.0813376078166,423.67327021965843,194,-1,90.08133760781658
1442,2013-12-28,56.963365617223495,404.5820392884378,330.9622385766882,475.45774155903314,303,-1,27.962238576688208
1444,2013-12-30,56.97796630899362,188.81359925149306,113.39079985613849,262.45095412685595,285,1,22.549045873144053
1445,2013-12-31,56.985266654878686,198.72266669338592,126.98745386036845,268.3668637591868,287,1,18.6331362408132
1447,2014-01-02,56.99986734664881,222.53919372524038,145.9292878967986,294.2250622176188,139,-1,6.9292878967985985
1490,2014-02-14,57.313782219706574,286.73332624265487,219.21528075709273,358.9892800703375,373,1,14.010719929662514
1515,2014-03-11,57.49628773350134,235.32782149243033,154.9515859730733,304.5348814893308,310,1,5.4651185106691855
1547,2014-04-12,57.729888775161484,459.1073263020808,387.71128690943885,533.6435456375539,535,1,1.3564543624461294
1581,2014-05-16,57.97808988192539,328.9751773557177,259.502046443725,391.50366135862134,250,-1,9.502046443725021
1590,2014-05-25,58.043790174892315,454.64012050356837,382.20908086362243,525.5943409574719,540,1,14.4056590425281
1595,2014-05-30,58.08029033765171,373.88335759203227,307.6023683961144,442.69111457135534,459,1,16.308885428644658
