,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2088,2015-10-05,5.81755657082423,14.72745956623162,5.866998180570068,23.458049354392294,5,-1,0.8669981805700679
2107,2015-10-24,5.841421232187127,25.421848867627833,17.208138926789257,33.40711548831076,12,-1,5.208138926789257
2135,2015-11-21,5.876590206827186,25.24326224473727,15.658440501869423,33.71451742191962,35,1,1.2854825780803765
2149,2015-12-05,5.894174694147214,23.367602000844055,14.781863702419702,31.68526996869546,13,-1,1.7818637024197024
2170,2015-12-26,5.920551425127258,25.592236570747033,17.563431929554156,33.551599054248776,12,-1,5.563431929554156
2211,2016-02-05,5.972058651863509,14.745234807928133,6.611606699763256,23.512366188230942,6,-1,0.6116066997632563
2212,2016-02-06,5.973315503304143,23.30785429648681,14.960494819903436,32.20148801131636,37,1,4.798511988683643
2226,2016-02-20,5.990911423473031,26.435879591048767,18.095251158337785,34.74492043715562,14,-1,4.095251158337785
2231,2016-02-25,5.997195680676206,14.929527191251411,6.106359253460016,22.876846639839744,6,-1,0.10635925346001596
2239,2016-03-04,6.007250492201285,16.478301843448328,8.204993416408541,24.70088671908034,8,-1,0.2049934164085414
2246,2016-03-11,6.0160484522857285,19.109848282292507,11.08504846236208,27.590965603705243,9,-1,2.0850484623620797
2248,2016-03-13,6.0185621551669986,26.64795598202176,17.735909933903702,35.35052403183267,36,1,0.6494759681673301
2267,2016-04-01,6.0424423325390615,19.429642483644887,10.706493682998977,28.733532707600062,30,1,1.2664672923999376
2268,2016-04-02,6.0436991839796965,28.07780505141539,19.626849735262276,36.84931066961859,37,1,0.15068933038141097
2276,2016-04-10,6.053753995504776,26.782751825417627,18.156021496196495,34.904966098332345,45,1,10.095033901667655
2286,2016-04-20,6.066322509911124,17.661553618499404,9.288288228905081,26.12569893682437,8,-1,1.2882882289050812
2300,2016-05-04,6.083918430080012,17.713781370327172,7.933067497826369,25.898087154383187,6,-1,1.9330674978263689
2303,2016-05-07,6.087688984401918,30.098528364716728,21.78353529285232,38.09442536015926,41,1,2.9055746398407365
2319,2016-05-23,6.10779860903183,20.97497598778532,13.105364263114058,29.398279222635313,32,1,2.6017207773646867
2324,2016-05-28,6.114082868209697,28.90380685532459,20.516161889087197,37.365094880497026,38,1,0.6349051195029745
2331,2016-06-04,6.122880831058712,28.382622172771722,19.753082212042457,36.745773557701064,18,-1,1.7530822120424574
2335,2016-06-08,6.127908238401006,16.763676426831907,8.54318152678754,25.20978694730523,29,1,3.790213052694771
2356,2016-06-29,6.15430212694805,18.480897303032474,10.034220703210462,26.937508966820012,33,1,6.062491033179988
2360,2016-07-03,6.159329534290343,28.22806075412487,19.02642046915258,36.65360201960037,16,-1,3.02642046915258
2366,2016-07-09,6.166870645303785,28.693026547819972,20.563387560618803,37.722351657241916,18,-1,2.5633875606188035
2368,2016-07-11,6.169384348974931,16.12984440679501,8.06703775933307,24.9067051919159,25,1,0.0932948080840994
2372,2016-07-15,6.174411756317225,18.957850786517113,9.815945980067978,27.807945196531165,36,1,8.192054803468835
2409,2016-08-21,6.220915274233445,27.41486041168118,18.647915088276534,35.7715636383394,17,-1,1.6479150882765339
2422,2016-09-03,6.2372543480959,29.049396042875493,20.340639275221935,37.812937909944864,39,1,1.1870620900551359
2425,2016-09-06,6.241024903602621,16.16784591517847,7.31756125079866,24.431031337211785,7,-1,0.3175612507986596
2442,2016-09-23,6.262314932014028,19.804888105197744,11.103993854404045,28.508549176141276,32,1,3.491450823858724
2444,2016-09-25,6.2648147351772945,27.267656854609868,19.004200439385833,36.112831617941644,38,1,1.8871683820583556
2445,2016-09-26,6.266064636758928,16.808707631468945,7.679478154429807,26.124095562574368,27,1,0.875904437425632
2453,2016-10-04,6.276063849411995,15.822701653979086,7.1816670461984575,24.19359960779768,29,1,4.80640039220232
2471,2016-10-22,6.298562077881393,27.779366279619985,18.878913946758217,36.802066535365526,38,1,1.197933464634474
2473,2016-10-24,6.30106188104466,14.925662501214994,6.625428501029213,23.202808437384633,24,1,0.7971915626153674
2474,2016-10-25,6.302311782626294,14.662791480918813,5.662447674398363,24.00173766297218,25,1,0.9982623370278212
