,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
1576,2014-05-11,6.689165046786277,26.352955480879004,16.630043561463925,36.01666908692911,37,1,0.9833309130708869
1582,2014-05-17,6.735801210010369,25.802605215582542,15.950676786606037,35.691763306952986,13,-1,2.950676786606037
1591,2014-05-26,6.805755454846505,11.80626977234255,1.7400549961008287,22.46353722374902,33,1,10.536462776250978
1602,2014-06-06,6.891255087424005,16.395161941293082,6.272590060241001,26.81644706300056,31,1,4.18355293699944
1621,2014-06-25,7.038936270966963,15.15672711117944,5.176297124478995,25.157335852055187,36,1,10.842664147944813
1622,2014-06-26,7.046708962482405,16.791125233249563,6.778812391078536,27.104852154841993,43,1,15.895147845158007
1623,2014-06-27,7.054481653997844,19.67068283609555,10.102443132191521,29.758188961311497,33,1,3.2418110386885033
1649,2014-07-23,7.256571633399305,14.875631620346494,4.90329578541935,24.594297624094786,55,1,30.405702375905214
1650,2014-07-24,7.264344324914746,16.35419815240761,6.9879430626965275,26.962501213640476,38,1,11.037498786359524
1651,2014-07-25,7.272117016430186,19.12636159755437,8.886644476385843,29.435436172472023,30,1,0.5645638275279765
1653,2014-07-27,7.287662399461069,29.457346951265556,18.78335206627919,39.800085020658855,48,1,8.199914979341145
1660,2014-08-03,7.3420712400691555,28.816907276177623,18.675146794613184,38.66701067645632,18,-1,0.6751467946131839
1673,2014-08-16,7.443116229769886,29.522359992170507,19.21815174876651,40.43767833421702,17,-1,2.218151748766509
1708,2014-09-20,7.715160432810314,27.629277668980976,16.98964789791921,37.64731775462404,40,1,2.3526822453759593
1735,2014-10-17,7.925023103727216,17.62139428669721,7.083507470774049,28.16083283673459,7,-1,0.08350747077404908
1765,2014-11-16,8.158203804945543,29.635014747341625,18.948553985533053,39.331287993947875,42,1,2.668712006052125
1798,2014-12-19,8.414702574607446,20.072805899585404,9.842376729431964,30.759578295850584,33,1,2.2404217041494157
1801,2014-12-22,8.438020644576714,17.837143448914887,7.3242096510905546,28.805765540016758,29,1,0.1942344599832424
1804,2014-12-25,8.461338714545978,16.465932139402742,5.682223654474968,26.858621898244646,28,1,1.141378101755354
1806,2014-12-27,8.476884094525484,36.67147945566856,26.270174593785597,47.656822563204145,20,-1,6.2701745937855975
1807,2014-12-28,8.484656784515241,36.63778538643611,26.691014586541954,46.87210612670484,24,-1,2.6910145865419537
1810,2014-12-31,8.507974854484505,18.888305099246427,8.010513676683315,29.088598801518614,36,1,6.911401198481386
1835,2015-01-25,8.70229210422837,32.057797616540086,22.532326124042,42.18452579270269,43,1,0.8154742072973065
1837,2015-01-27,8.71783748420788,15.166812195043534,5.254520085546287,25.145014226792807,5,-1,0.2545200855462868
1842,2015-02-01,8.756700934156655,30.69835385955155,20.11212395606549,41.20308223975382,18,-1,2.1121239560654885
1869,2015-02-28,8.963467431901059,31.871720803850017,21.280266081585097,42.162367034366,48,1,5.8376329656340005
1876,2015-03-07,9.016601383955642,31.928612330522647,21.843840572571214,42.253852008916674,20,-1,1.8438405725712137
1883,2015-03-14,9.069735336010233,33.707859762048436,23.162618912877054,43.60486524403965,23,-1,0.1626189128770541
1884,2015-03-15,9.077325900589457,33.82093142356188,24.12548133476371,43.547163317516464,51,1,7.452836682483536
1890,2015-03-21,9.12286928806482,34.39923482960881,24.40658518013244,44.16740815414476,47,1,2.832591845855241
1910,2015-04-10,9.27468057964936,21.549507281036142,10.962420188717775,31.443330105005412,33,1,1.556669894994588
1912,2015-04-12,9.289861708807813,34.496028083805655,24.808602810969866,44.24223263699787,47,1,2.757767363002131
1932,2015-05-02,9.441673000392349,36.634159417837154,26.8070150067346,46.52468788047634,52,1,5.475312119523657
1941,2015-05-11,9.509988081605389,18.88789910340033,8.299198754649709,28.991377026173083,8,-1,0.2991987546497086
1967,2015-06-06,9.707342760665288,36.83290671137204,26.512185417907578,48.00974001556605,55,1,6.990259984433948
1985,2015-06-24,9.838983590565524,20.587312762255348,10.82735931241107,30.398907478172468,32,1,1.6010925218275318
2017,2015-07-26,10.072489972346254,40.74153431429872,30.53103729731411,50.42623211584894,29,-1,1.5310372973141106
2022,2015-07-31,10.108975344499495,26.06968954343738,16.389530325332704,36.21886054018784,39,1,2.7811394598121595
2024,2015-08-02,10.12356949336079,39.98899183069812,29.82837145536573,50.426316803816036,25,-1,4.82837145536573
2031,2015-08-09,10.174649014375326,39.30825557400851,29.113053913438083,49.52629606411335,26,-1,3.1130539134380832
2033,2015-08-11,10.189243163236622,19.689371069803634,9.764060059545145,29.80814974073575,31,1,1.1918502592642497
2049,2015-08-27,10.305996354126986,22.564566491776773,12.069389060252238,32.90886045873019,36,1,3.0911395412698113
2065,2015-09-12,10.42274954501735,38.00382563677639,27.79063858784725,47.35720589641001,50,1,2.642794103589992
2079,2015-09-26,10.52490858704642,38.893291896592565,28.704937147147305,49.11979684721735,24,-1,4.704937147147305
2086,2015-10-03,10.563443335579425,37.9223554308865,27.529620612750467,47.924287813071594,27,-1,0.5296206127504668
2093,2015-10-10,10.570616152908604,35.601115741064646,25.016330249432947,45.96914777331635,25,-1,0.01633024943294714
2107,2015-10-24,10.58496178756696,39.83542623004995,29.699037933568242,49.77738309936361,29,-1,0.699037933568242
2121,2015-11-07,10.599307422225321,38.01874337952947,27.38643586043099,48.457608831692845,57,1,8.542391168307155
2135,2015-11-21,10.61365305688368,37.42976707128842,27.720863089878073,46.941213389691846,27,-1,0.7208630898780726
2139,2015-11-25,10.61775180964321,16.122646937253993,6.360972590850752,25.562429949855968,26,1,0.43757005014403205
2150,2015-12-06,10.629023379731919,36.46427255365851,25.807577797732037,46.9254137501627,23,-1,2.807577797732037
2162,2015-12-18,10.641319638010513,24.20601652281206,14.519134850750806,35.15176889374342,14,-1,0.519134850750806
2166,2015-12-22,10.645418390770043,22.426728164525134,12.404156822982044,32.502992174994425,35,1,2.497007825005575
2170,2015-12-26,10.649517143529575,45.81926857704528,35.76946592622236,56.20726396931107,31,-1,4.7694659262223595
2177,2016-01-02,10.656689960858753,43.14369084442266,32.393018943339285,52.49462728142783,31,-1,1.3930189433392854
2196,2016-01-21,10.676159036466526,18.82638419462764,8.500126493038962,28.88954421884769,30,1,1.1104557811523108
2205,2016-01-30,10.67009961304174,38.5236874158172,28.10435937178349,48.30256680409005,51,1,2.6974331959099516
2226,2016-02-20,10.638132405061222,39.712496866248294,29.755783365650398,49.48374542979342,51,1,1.516254570206577
2227,2016-02-21,10.636610157062151,39.72154559154325,29.034749768007593,49.351266138696985,55,1,5.648733861303015
2240,2016-03-05,10.61682093307421,37.327027163469985,27.20371119906788,47.61648834445897,59,1,11.383511655541028
2251,2016-03-16,10.600076205084415,18.79375455217085,8.504371208052762,28.570130869897433,32,1,3.429869130102567
2256,2016-03-21,10.592464965089054,19.26395340162407,9.459441058893555,28.831964839964673,5,-1,4.459441058893555
2266,2016-03-31,10.577242485098331,22.53586344965335,11.938154410627856,33.7648659081196,38,1,4.235134091880397
2276,2016-04-10,10.562020005107609,39.33992789416149,29.55896737661402,48.806378139513704,49,1,0.19362186048629582
2289,2016-04-23,10.542230781119668,40.314100372599185,30.302455549575797,49.86472575101642,57,1,7.135274248983578
2294,2016-04-28,10.534619541124307,21.739591274496746,12.178395502016954,32.183106732534135,12,-1,0.1783955020169543
2297,2016-05-01,10.530052797127091,40.78318565142313,30.859922875908314,50.719805239046096,26,-1,4.859922875908314
2304,2016-05-08,10.519397061133585,41.51590607274717,31.254922310673457,51.57078491864426,60,1,8.429215081355743
2331,2016-06-04,10.47829636701283,39.6843453542221,29.617378331079266,49.85644737148324,19,-1,10.617378331079266
2355,2016-06-28,10.44176241781639,23.956319840223472,13.640999994192466,33.764767019445166,36,1,2.2352329805548337
2356,2016-06-29,10.440240169933205,23.770115186983986,14.093527471586759,34.73107706230912,35,1,0.26892293769088127
2357,2016-06-30,10.43871792205002,25.679184039283722,16.03012810161892,35.963247794834864,42,1,6.036752205165136
2358,2016-07-01,10.437195674166835,33.24385023401791,22.83282410032568,43.10211439477814,50,1,6.897885605221859
2376,2016-07-19,10.409795212269506,20.68654202187401,10.21005431522168,30.519336662393684,36,1,5.480663337606316
2384,2016-07-27,10.397617229204027,21.528518985923917,10.86136823401731,31.251982622715417,32,1,0.7480173772845831
2405,2016-08-17,10.365650023657142,20.96819507341485,10.924107314550753,30.97212612274798,31,1,0.027873877252019952
2415,2016-08-27,10.350427544825292,40.97164151659657,30.528759915681682,50.57302658763822,22,-1,8.528759915681682
2416,2016-08-28,10.348905296942108,40.67771783067317,31.312790108249878,50.573177284885844,22,-1,9.312790108249878
2493,2016-11-13,10.3594216145761,38.050571860487786,27.94331168035418,48.4540364363967,49,1,0.5459635636033013
2514,2016-12-04,10.370717594471536,35.83591074759915,25.43568036467935,46.49052961283914,23,-1,2.4356803646793495
2521,2016-12-11,10.374482921103349,34.963920924915094,25.085861359394404,45.31230555977049,22,-1,3.0858613593944035
2524,2016-12-14,10.376096632516983,15.50195865390922,5.996744139761476,25.527980272876448,26,1,0.472019727123552
2526,2016-12-16,10.37717244012607,22.570950790822454,12.249594366304443,33.06566206200222,12,-1,0.24959436630444287
2527,2016-12-17,10.377710343930616,38.08383879810253,26.947555056874744,49.072324485734605,25,-1,1.9475550568747444
2528,2016-12-18,10.378248247735161,38.94102470243903,28.42030510044615,49.930884981775726,28,-1,0.42030510044615
2530,2016-12-20,10.37932405534425,20.70367785593851,10.486427321020571,30.487365813599126,7,-1,3.486427321020571
2534,2016-12-24,10.381475670562429,44.11574246313006,34.15445018559348,53.42711960092799,29,-1,5.154450185593483
2535,2016-12-25,10.382013574366972,38.91093460459614,29.31565277458054,48.49920870024179,24,-1,5.315652774580538
2538,2016-12-28,10.383627285780607,24.302265827089748,13.814206671977209,34.50548209145502,36,1,1.494517908544978
2539,2016-12-29,10.38416518958515,25.882876629035586,16.1273884303085,35.63068929712229,47,1,11.369310702877712
2540,2016-12-30,10.384703093389696,29.172617322177775,19.093739819301966,39.59289291957217,45,1,5.407107080427828
