,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
224,2010-08-28,3.598891522088074,28.14711892417364,0.9716640618421252,55.67925568420385,58,1,2.320744315796148
486,2011-05-17,9.282331651206881,42.990514147041985,17.306830327801187,69.58783217186381,73,1,3.412167828136191
532,2011-07-02,9.485736302583328,75.67847402371245,48.319718317460385,102.4957849621209,47,-1,1.319718317460385
533,2011-07-03,9.490158142830643,68.05067638289817,41.30603459053557,94.5547481891482,38,-1,3.3060345905355675
539,2011-07-09,9.516689184314526,83.23980296451087,57.32723882289987,110.13953968866764,56,-1,1.3272388228998722
593,2011-09-01,10.289203159977287,55.41066000071253,28.880973547167503,80.65276320441774,90,1,9.347236795582262
656,2011-11-03,12.969584805943159,60.23454799328817,34.49184662280087,87.31205515737037,88,1,0.6879448426296335
674,2011-11-21,13.735408133361979,51.39992787292694,22.76321645441422,77.89633251037577,94,1,16.10366748962423
685,2011-12-02,14.2034112778957,77.78778881250373,52.613738134946864,102.66863654686308,105,1,2.331363453136916
686,2011-12-03,14.245957018307857,102.56841990562837,77.07785679412096,129.53495842378817,137,1,7.465041576211831
700,2011-12-17,14.841597258570395,112.58686138687918,86.47105007565905,141.0261965583512,86,-1,0.47105007565905055
707,2011-12-24,15.139417265744767,112.34357031026627,85.28938873226473,138.08068194033345,67,-1,18.289388732264726
708,2011-12-25,15.181962981055392,54.929935402773424,27.72702059276699,82.43982195817215,19,-1,8.72702059276699
715,2012-01-01,15.479782988229767,84.94269771377299,59.88103721889403,109.66451821353249,50,-1,9.88103721889403
717,2012-01-03,15.56487441885102,56.82161219970025,29.517211273000328,83.0291965216373,87,1,3.970803478362697
729,2012-01-15,16.075423002578518,98.85034425516338,72.88684060778132,125.1817027645164,59,-1,13.886840607781323
759,2012-02-14,17.35179446189726,79.43492847027366,53.41935592666378,105.2130840685949,53,-1,0.4193559266637834
762,2012-02-17,17.479431607829138,104.5213469620147,78.01713714254184,132.03066808326332,76,-1,2.0171371425418414
768,2012-02-23,17.734705899692887,91.91076490420029,67.20562340586547,120.34684683802111,121,1,0.6531531619788922
775,2012-03-01,18.032525906867264,93.37619102425127,67.43881831925243,120.15262040259356,129,1,8.847379597406444
778,2012-03-04,18.16016305279914,121.79933660351598,94.5628121872725,148.9789927511584,165,1,16.021007248841613
780,2012-03-06,18.245254483420386,83.5155030101568,57.53741259267486,110.09082946548995,136,1,25.909170534510054
795,2012-03-21,18.883440213079762,98.68799354969943,73.3873564592842,124.73054365928094,73,-1,0.3873564592842058
805,2012-03-31,19.30889736618601,155.35830022608124,130.0134787396671,181.0037506020413,112,-1,18.013478739667107
807,2012-04-02,19.39398879680726,88.9835716695001,65.31024583129458,113.56234773926792,114,1,0.4376522607320794
808,2012-04-03,19.43653451211789,97.35069136043418,71.68346922726073,124.69872369810753,131,1,6.301276301892472
809,2012-04-04,19.479080227428515,104.67846492293509,78.2122437414663,129.50684839899822,133,1,3.4931516010017845
813,2012-04-08,19.45370333487789,138.98660121999237,113.24940091866193,166.29138536622665,113,-1,0.2494009186619337
818,2012-04-13,19.34049898844247,119.04529181836685,93.12490877446224,145.80911533191323,89,-1,4.1249087744622415
822,2012-04-17,19.24993551129413,94.39518407870753,69.7405685075416,121.31551196872609,126,1,4.684488031273915
833,2012-04-28,19.0008859491362,167.20105859014777,141.53839284530886,193.17107479079746,261,1,67.82892520920254
834,2012-04-29,18.978245079849113,148.3204900342763,120.56996391396308,174.9106356352513,192,1,17.08936436474869
836,2012-05-01,18.932963341274945,103.51822878723385,76.84593783443967,128.8044908992584,138,1,9.195509100741589
839,2012-05-04,18.865040733413693,123.6080777371196,96.39372500424501,148.87184073813378,96,-1,0.3937250042450131
842,2012-05-07,18.797118125552437,84.6567043603732,58.79077248053841,112.41528435142096,122,1,9.584715648579035
843,2012-05-08,18.774477256265353,90.69280438355128,65.36732293228357,116.40811712552062,121,1,4.591882874479381
861,2012-05-26,18.366941609097832,147.7127625506144,123.08866350589132,174.91171122010851,116,-1,7.0886635058913186
863,2012-05-28,18.32165987052366,84.08444385616316,58.56497988420526,109.75594214086814,52,-1,6.564979884205258
867,2012-06-01,18.231096393375324,117.06357838277695,91.71441107676873,142.37012647564447,73,-1,18.714411076768727
868,2012-06-02,18.20845552408824,148.57877425764357,122.48326022750571,175.59444723140672,103,-1,19.48326022750571
873,2012-06-07,18.095251177652813,103.06721907492127,76.36583426405161,128.36047541027926,129,1,0.639524589720736
876,2012-06-10,18.027328569791564,129.24944025808398,100.33968992063332,155.32808518412466,83,-1,17.33968992063332
886,2012-06-20,17.800919876920716,93.23145666219573,65.61023191657753,119.02494314750511,130,1,10.975056852494887
887,2012-06-21,17.778279007633635,98.72084462733781,72.73363344097689,126.73583937721045,131,1,4.2641606227895466
902,2012-07-06,17.438665968327363,119.26448576245068,93.11491577389778,144.01232836787855,157,1,12.987671632121447
904,2012-07-08,17.39338422975319,135.65171755437936,108.74524945172192,161.83451601081003,173,1,11.165483989189966
907,2012-07-11,17.32546162189194,103.15137720951081,76.57014829658249,128.04008782415357,141,1,12.959912175846426
908,2012-07-12,17.302820752604852,108.76636196442554,83.42852727655865,134.52210555867802,145,1,10.477894441321979
