,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2478,2016-10-29,8.05891743982394,22.199804894626936,15.247854237995156,29.02559191512838,31,1,1.9744080848716195
2482,2016-11-02,8.058128092171852,10.886639623718185,4.054560840329407,17.537362872730107,18,1,0.46263712726989326
2492,2016-11-12,8.056154723041633,20.12000972083167,13.186331910398135,27.654185817154552,12,-1,1.1863319103981347
2493,2016-11-13,8.055957386128611,18.237936586845557,11.434921887555138,26.027855424627997,30,1,3.9721445753720026
2503,2016-11-23,8.053984016998394,10.618975462005483,4.005954822732434,17.716983635216856,3,-1,1.0059548227324342
2505,2016-11-25,8.05358934317235,12.877367246531493,5.963847237195893,19.526349843096224,20,1,0.4736501569037763
2507,2016-11-27,8.053194669346306,18.042829979335593,11.222877537446516,24.744892810118987,25,1,0.2551071898810129
2522,2016-12-12,8.050234615650977,6.872865465596933,-0.2838078749890144,13.904081175794582,14,1,0.09591882420541786
2526,2016-12-16,8.04944526799889,11.646949853030913,5.118264610401385,18.914884237229316,5,-1,0.11826461040138536
2533,2016-12-23,8.048063909607736,13.289603165788117,6.070686731581508,20.935959086767788,28,1,7.064040913232212
2534,2016-12-24,8.047866572694714,21.241076379740722,13.978228480106932,28.37493500779231,10,-1,3.9782284801069316
2537,2016-12-27,8.047274561955648,18.993359248818983,11.767331420882227,26.28785677793698,28,1,1.7121432220630197
2542,2017-01-01,8.04628787739054,22.05759266529483,14.332541041251048,29.230427117726087,14,-1,0.3325410412510479
2548,2017-01-07,8.043270756139249,20.188494668544493,13.263777637891945,26.884989770003738,32,1,5.115010229996262
2556,2017-01-15,8.027027262649794,18.575933855409033,11.655956859836957,25.45619487425244,26,1,0.5438051257475607
2557,2017-01-16,8.024996825963612,8.925281755176702,1.7466024903801427,15.771420263040353,16,1,0.22857973695964695
2563,2017-01-22,8.01281420584652,18.74839240402553,11.986731638427004,25.820927146855812,28,1,2.179072853144188
2571,2017-01-30,7.996570712357067,8.983748721378909,2.2953293898954583,16.05249960421055,17,1,0.9475003957894508
2583,2017-02-11,7.972205472122885,19.648022367607616,12.559493720945897,26.842558237014817,11,-1,1.5594937209458966
2589,2017-02-17,7.960022852005794,13.384942330481186,6.192798599533398,20.511229910533775,5,-1,1.1927985995333978
2598,2017-02-26,7.9417489218301585,18.722965695574256,11.675928900850796,25.57480532265558,26,1,0.42519467734442173
2605,2017-03-05,7.927535865026886,18.697795766136537,11.778036068424315,25.924177583660942,30,1,4.075822416339058
2626,2017-03-26,7.884896694617068,19.151631959610985,11.780749106440993,25.98514636503784,30,1,4.0148536349621615
2633,2017-04-02,7.870683637813795,19.653317823731467,12.77150757735683,26.661649248307373,12,-1,0.7715075773568305
2645,2017-04-14,7.846318397579615,15.109553156920978,8.146503456032656,21.894135050674084,22,1,0.10586494932591606
2647,2017-04-16,7.842257524207251,18.87590045077271,11.788413999292828,25.82502169055861,8,-1,3.7884139992928283
2654,2017-04-23,7.828044467403978,21.089780374510074,14.226993346749138,28.476629887579648,36,1,7.523370112420352
2660,2017-04-29,7.815861847286887,23.182630830982866,16.049687472506434,30.521341867538666,33,1,2.4786581324613337
2661,2017-04-30,7.813831410600705,21.149536326577184,13.960715382909619,28.07261236887425,11,-1,2.960715382909619
2665,2017-05-04,7.805709661117434,12.666907018788319,5.548540829044803,19.37477075416297,21,1,1.6252292458370299
