,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
1912,2015-04-12,2.882509797622387,9.85567221146341,3.846165582153119,15.813602447408373,16,1,0.18639755259162705
1917,2015-04-17,2.890985432001404,8.534991947268352,3.0872993676171347,14.189479626216798,17,1,2.810520373783202
1922,2015-04-22,2.8994610663804217,6.766303880245572,1.0937261791674768,12.784207440405455,1,-1,0.09372617916747683
1940,2015-05-10,2.9299733501448846,10.425176625456823,4.93829970325343,15.98299252873462,18,1,2.01700747126538
1967,2015-06-06,2.975741775791579,12.121296537866272,6.222826956757968,17.89868504056142,19,1,1.1013149594385787
1982,2015-06-21,2.9701199835006333,11.780716618653535,6.213888035395831,17.160283515930246,18,1,0.8397164840697542
1983,2015-06-22,2.969597346417294,8.61493877585901,3.236953679998438,14.109032917451025,20,1,5.8909670825489755
1986,2015-06-25,2.968029435167276,9.461007784739474,3.722795654066436,15.05942276685477,17,1,1.9405772331452305
1991,2015-06-30,2.9654162497505796,7.823763189728538,2.137251509928526,13.027493509449293,14,1,0.9725064905507068
1998,2015-07-07,2.961757790167205,6.1948882751655026,0.24021210804201254,12.137390557719913,17,1,4.862609442280087
2004,2015-07-13,2.9586219676671695,6.848784084819401,1.2719943259881359,12.751098751031785,13,1,0.24890124896821497
2011,2015-07-20,2.954963508083795,6.702511624156396,0.8071978992255711,12.614907335753054,13,1,0.38509266424694566
2018,2015-07-27,2.95130504850042,6.533683769216972,1.2137311663593744,12.087873302987893,13,1,0.9121266970121074
2021,2015-07-30,2.9497371372504024,7.526350530977482,2.0996974140156097,13.429756972200789,17,1,3.5702430277992114
2033,2015-08-11,2.943465492250331,7.121680042026513,1.3560177590324296,12.674278505850696,14,1,1.3257214941493043
2036,2015-08-14,2.9418975810003136,9.263266838721965,3.1150294626869717,15.009763753945007,16,1,0.9902362460549927
2040,2015-08-18,2.9398070326669563,7.055426585046678,1.7044763965594405,12.442842814335535,13,1,0.5571571856644653
2094,2015-10-11,2.911583601401606,8.932311795932868,2.8439539193320265,14.276734526817563,1,-1,1.8439539193320265
2118,2015-11-04,2.899037842365389,6.316485963294694,0.5570729288782776,12.002876555544438,0,-1,0.5570729288782776
2142,2015-11-28,2.886492083329172,11.671988951889482,5.767194660636241,17.001707337449243,5,-1,0.7671946606362408
2159,2015-12-15,2.877605504011852,5.628419104205368,0.026177128712788135,11.176528254982818,12,1,0.8234717450171818
2212,2016-02-06,2.84990027646949,11.810645914983722,6.466981358288331,17.390565555281373,19,1,1.6094344447186266
2213,2016-02-07,2.849377535765746,9.826803106476955,4.048620857031891,15.595288442519287,18,1,2.404711557480713
2226,2016-02-20,2.842581906617079,11.298335273019251,5.707473910464904,16.69937254014406,17,1,0.30062745985593864
2236,2016-03-01,2.837354499579643,5.689267242472829,0.3941681670119799,11.096793413812815,13,1,1.903206586187185
2246,2016-03-11,2.832127092542207,7.718818561324076,1.8252244687295482,12.99446903425416,15,1,2.005530965745841
2256,2016-03-21,2.8268996855047708,7.850862603280523,2.3107417543907274,13.719557031263593,0,-1,2.3107417543907274
2275,2016-04-09,2.8169676121336424,11.510056902400152,5.918694995058316,16.981383446177766,17,1,0.01861655382223404
2278,2016-04-12,2.8153993900224115,6.449363532307802,0.7470671867093822,12.098227226337793,0,-1,0.7470671867093822
2289,2016-04-23,2.809649242281232,11.310571434036474,5.746570345388343,16.59974149469808,17,1,0.4002585053019203
2294,2016-04-28,2.8070355387625137,7.286703889131751,1.5518242267720397,12.680551214753347,14,1,1.319448785246653
2310,2016-05-14,2.7986716875026163,12.038982679673584,6.689614856881635,17.78890965538262,6,-1,0.6896148568816347
2311,2016-05-15,2.7981489467988725,10.102242363129063,4.331093396860173,15.678101270435937,16,1,0.3218987295640634
2325,2016-05-29,2.7908305790166468,8.890179727000808,3.633940753384934,14.37712630036903,16,1,1.6228736996309703
2338,2016-06-11,2.7840349525592205,11.087678152815265,5.548781017328072,17.02641724535618,19,1,1.9735827546438216
2348,2016-06-21,2.7788075475919696,8.088686981212563,2.598751759671521,14.056621666292433,2,-1,0.5987517596715208
2351,2016-06-24,2.7772393261017942,10.584688717835371,5.064028766927548,16.021014358936213,5,-1,0.06402876692754766
2353,2016-06-26,2.776193845108344,11.357694393321264,6.276854960940266,16.540092601253427,6,-1,0.2768549609402662
2360,2016-07-03,2.772534661631268,9.273081792461365,3.3758035691648995,14.8698671948535,15,1,0.13013280514650027
2362,2016-07-05,2.7714891806378175,5.843566907659396,0.2636490888072286,11.747205133184552,13,1,1.2527948668154476
2381,2016-07-24,2.761557111200041,9.141272421158625,3.2365414144111453,14.947224071200587,2,-1,1.2365414144111453
2412,2016-08-24,2.7453521558015623,6.887077852782268,1.557204357571179,12.440435139372696,13,1,0.5595648606273045
2436,2016-09-17,2.733503978356807,10.616904411922098,5.067828577280644,16.5293733521377,5,-1,0.06782857728064418
2440,2016-09-21,2.7319710919512246,5.95848418979653,0.47593694540903825,11.083336770632844,13,1,1.9166632293671562
2457,2016-10-08,2.7254563247274994,10.23222462194846,4.593889965755555,15.752652165163662,16,1,0.24734783483633827
2489,2016-11-09,2.7131932334828406,6.127785337359439,0.34194298295457776,11.867543672232346,0,-1,0.34194298295457776
2496,2016-11-16,2.7105106822730716,5.991615897305116,0.16344580571164471,11.596729865225534,23,1,11.403270134774466
2562,2017-01-21,2.6852216029043254,10.861198563205452,4.9518399675435445,16.196583753235547,18,1,1.8034162467644528
2576,2017-02-04,2.679859810386593,11.111981858577874,5.736708847580022,16.69701592894831,23,1,6.302984071051689
2577,2017-02-05,2.6794768252067547,9.253113531736686,3.9066397431415063,14.872182654341836,15,1,0.12781734565816372
2583,2017-02-11,2.6771789141277265,10.969864853206712,4.866644246820408,16.907351681565554,27,1,10.092648318434446
2584,2017-02-12,2.6767959289478886,9.080070186002102,3.765391494739093,14.43126347917749,2,-1,1.765391494739093
2604,2017-03-04,2.6691362253511275,9.946424555969605,4.165359468954504,15.50843728405514,17,1,1.4915627159448608
2612,2017-03-12,2.6660723439124228,8.346753305537849,3.043182759857373,13.90710954325999,15,1,1.09289045674001
2623,2017-03-23,2.6618595069342046,7.847135146849943,2.153416039961759,13.138847858033843,32,1,18.86115214196616
2624,2017-03-24,2.6614765217543663,9.393168365211105,3.4307782257963857,14.974677446157536,16,1,1.0253225538424644
2647,2017-04-16,2.6526678626180917,8.803313057974684,3.4730634514304426,14.304553709854105,3,-1,0.4730634514304426
2659,2017-04-28,2.648072040460035,8.496212544712787,2.9555905371699214,14.210807452948705,2,-1,0.9555905371699214
2680,2017-05-19,2.6400293379337896,8.34614552960707,2.9167167350609504,14.333658366509404,15,1,0.666341633490596
2687,2017-05-26,2.6373484363278386,7.431702083518705,1.4449761046646434,13.091417896002284,15,1,1.9085821039977162
2710,2017-06-18,2.6285397596225706,9.714087180848,4.308959398622637,15.135658798091313,4,-1,0.3089593986226369
2715,2017-06-23,2.626624829904034,9.955086761411604,3.989142979142115,15.673115740330195,20,1,4.326884259669805
2719,2017-06-27,2.625092886129205,7.640146884210507,2.1155964178706568,13.170964672349921,14,1,0.8290353276500788
2751,2017-07-29,2.612837335930571,10.940753271585283,5.2777555261914655,16.264852660711476,5,-1,0.2777555261914655
2752,2017-07-30,2.612454349986864,9.28109026132732,3.7718797256652326,15.109269593236915,16,1,0.890730406763085
2785,2017-09-01,2.5998158100058997,7.907473389304552,2.497596511360288,13.694593756536067,16,1,2.305406243463933
2791,2017-09-07,2.5975178910534074,6.728668862001922,1.2079927887556883,12.40797323161404,1,-1,0.20799278875568827
2792,2017-09-08,2.597134904561325,8.35315468727318,2.4894173208673234,13.792703369738627,2,-1,0.48941732086732337
2814,2017-09-30,2.5887092017355195,10.026915799094384,4.844652659127475,15.500197209117099,23,1,7.499802790882901
2835,2017-10-21,2.580666485401796,9.579750493075595,4.366652011283454,15.23762021648598,16,1,0.7623797835140191
2847,2017-11-02,2.5760706474968114,5.4119766337310224,0.2191920124419674,11.146558101852138,12,1,0.853441898147862
2877,2017-12-02,2.5645810527343493,10.14980975747774,4.350749420650001,16.01262136569728,2,-1,2.3507494206500006
2880,2017-12-05,2.563432093258103,5.15266596048574,-0.5242422169775544,10.729080752858168,11,1,0.2709192471418316
2891,2017-12-16,2.5592192418452004,9.812426247164222,4.6096956088124745,15.282111650240093,16,1,0.7178883497599067
2896,2017-12-21,2.5561292471540784,5.906835404393278,0.10383915215892889,11.587169255406822,12,1,0.4128307445931778
2903,2017-12-28,2.549335623902014,5.359432363078949,-0.3341856177395265,10.956678040495099,15,1,4.043321959504901
2927,2018-01-21,2.5260432013235072,8.471459696743256,3.373492670115435,14.458945618527194,15,1,0.5410543814728062
2944,2018-02-07,2.5095444019970654,6.289785679744299,1.1864090944401724,11.958324064057601,13,1,1.0416759359423988
2957,2018-02-20,2.4969276731003744,5.378945146393216,-0.31974207519549486,10.832991029789149,13,1,2.1670089702108513
3003,2018-04-07,2.4522838631582364,9.825595919856662,4.11981906253077,15.353264264268619,18,1,2.646735735731381
3026,2018-04-30,2.4299619581871683,5.970123990584369,0.5105818759428018,11.653914867698946,0,-1,0.5105818759428018
3030,2018-05-04,2.426079887757417,7.903772408092929,2.303640960442772,13.288932179285048,16,1,2.711067820714952
3035,2018-05-09,2.421227299720228,6.3326109326590965,0.40429755102086096,11.508332756925334,18,1,6.491667243074666
3036,2018-05-10,2.4202567821127907,6.261082848944898,0.9078629230588948,11.477589886215435,12,1,0.5224101137845647
3106,2018-07-19,2.352320549592146,5.831928890310883,0.34811454467434794,11.255424415238512,12,1,0.7445755847614883
3136,2018-08-18,2.323205021369013,9.796138741339092,4.242120241612649,15.804817817804343,3,-1,1.242120241612649
3150,2018-09-01,2.309617774864884,9.418529776882155,3.5423306208254246,14.973558545618419,15,1,0.02644145438158141
3151,2018-09-02,2.3086472572574466,7.88223165053902,2.521184273121199,13.536844608490648,24,1,10.463155391509352
3191,2018-10-12,2.2698265529599357,6.187298818576085,0.9928683986979554,11.772651966948304,14,1,2.2273480330516957
3192,2018-10-13,2.268856035352498,8.568702124488112,2.9957430404440313,13.964506004401631,28,1,14.035493995598369
3200,2018-10-21,2.2610918944929956,6.8422388407368055,1.4174002240109245,12.419342196982452,14,1,1.580657803017548
3204,2018-10-25,2.2572098240632448,4.463691254896623,-0.9232003749503286,9.915304638538503,10,1,0.08469536146149714
3219,2018-11-09,2.242652059951678,6.386168477696225,0.31744492898948645,12.211067485962822,13,1,0.7889325140371781
3220,2018-11-10,2.2416815423442404,8.716228840161994,3.0880738964550223,14.026810833497544,17,1,2.973189166502456
