,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2421,2016-09-02,35.519342421937075,186.77048452884145,140.94942100907187,231.38031509251198,239,1,7.619684907488022
2422,2016-09-03,35.50095526561656,236.26282197139108,189.5971426669922,285.21687791792397,405,1,119.78312208207603
2423,2016-09-04,35.48256810929605,213.58417619672568,168.76492648589505,257.94273966984724,413,1,155.05726033015276
2424,2016-09-05,35.46418095297553,204.79558319794296,158.87724495161484,249.38838150051018,302,1,52.61161849948982
2493,2016-11-13,34.195358298109156,148.81332478471808,101.45736159132339,195.08975546452092,201,1,5.91024453547908
2504,2016-11-24,33.99308026315996,92.9212794155599,46.98743543547251,136.1414409428842,145,1,8.858559057115798
2505,2016-11-25,33.974691350891845,117.02479700345452,71.37265225040441,161.92638522484634,190,1,28.073614775153658
2527,2016-12-17,33.57013528099345,139.05144281158914,92.58158087346838,185.00124803727758,84,-1,8.581580873468383
2534,2016-12-24,33.441412895116684,162.96540769046769,116.37761512389443,209.33073543427818,103,-1,13.37761512389443
2538,2016-12-28,33.36785724604425,84.9163618355943,41.54262824764173,130.09003990472652,138,1,7.909960095273476
2539,2016-12-29,33.349468333776144,94.02240874051682,49.22247042036046,140.63166023240504,150,1,9.36833976759496
2562,2017-01-21,33.30055819122382,145.56113098655453,98.4135837986128,191.97145795579934,79,-1,19.413583798612805
2611,2017-03-11,33.62134863282616,157.7979175681231,114.28158067729031,204.2788649903501,109,-1,5.281580677290307
2625,2017-03-25,33.71300304471254,161.9019150989514,116.02635176672625,206.28844375481384,115,-1,1.0263517667262505
2684,2017-05-23,34.09926142637495,145.92673740020376,96.60220717762938,193.12105192578252,93,-1,3.6022071776293814
2685,2017-05-24,34.105808192944686,155.408486534595,109.04475084064399,198.77148235165524,97,-1,12.044750840643985
2686,2017-05-25,34.11235495951443,168.3391802042556,123.12305437404996,212.44259977555885,118,-1,5.123054374049957
2688,2017-05-27,34.12544849265389,245.4590509027972,198.41360842335857,292.21438625591793,300,1,7.78561374408207
2689,2017-05-28,34.131995259223615,226.19824081209492,182.02728426545045,274.22760764045313,383,1,108.77239235954687
2690,2017-05-29,34.13854202579335,148.01662400040829,99.29907581138278,195.66976716357038,207,1,11.330232836429616
2714,2017-06-22,34.29566442346693,123.89816977576125,75.82187413499285,170.54975700870708,178,1,7.450242991292924
2715,2017-06-23,34.30221119003667,150.58559742406578,103.68887887864149,196.71580304493452,212,1,15.284196955065482
2716,2017-06-24,34.30875795660641,207.5798504543459,163.1617895654853,251.14865586314576,324,1,72.85134413685424
2717,2017-06-25,34.31530472317613,197.37460100325123,153.2708076645745,240.99557969197835,269,1,28.00442030802165
2724,2017-07-02,34.36113208916426,255.01476139808514,212.36453042167273,301.0382587980649,331,1,29.961741201935126
2736,2017-07-14,34.43969328800106,164.75928134104927,120.94337271097392,209.76557400423795,212,1,2.2344259957620523
2737,2017-07-15,34.44624005457079,214.9650449548012,168.44320827061978,258.82031580469646,302,1,43.17968419530354
2738,2017-07-16,34.45278682114051,197.4118620711139,149.53631853338112,246.88431289871554,301,1,54.115687101284465
2756,2017-08-03,34.570628619395706,159.5418198304584,114.64544220889246,206.72951270627465,105,-1,9.645442208892462
2781,2017-08-28,34.60627126035168,155.2670096343719,111.39581827030732,200.50607925631707,107,-1,4.395818270307316
2786,2017-09-02,34.42562755438814,235.7594681766795,187.78156765215934,279.7410936359587,353,1,73.25890636404131
2787,2017-09-03,34.38949881319544,214.4980394776237,167.28805532601095,261.41956478042465,344,1,82.58043521957535
2829,2017-10-15,32.87209168310171,165.36980415463833,121.47813685099327,210.66042102945138,119,-1,2.478136850993266
2842,2017-10-28,32.40241804759652,165.65836685643166,119.20944169355037,213.79619429105327,368,1,154.20380570894673
2843,2017-10-29,32.3662893064038,150.8025904067526,106.24671442100284,196.23808965205077,418,1,221.76191034794923
2850,2017-11-05,32.11338811805486,148.8773116778146,103.01712364340578,198.2947331302914,103,-1,0.017123643405781763
2869,2017-11-24,31.42694203539341,108.82678909774671,65.86487698435249,154.5307178822896,161,1,6.4692821177104065
2898,2017-12-23,30.484503849737347,144.23048300531946,98.89838454598618,189.20477667417637,97,-1,1.8983845459861755
2899,2017-12-24,30.474698935777756,133.68699124567834,90.93787491214096,180.88965221126637,77,-1,13.937874912140956
2912,2018-01-06,30.347235054303102,129.60506438861754,81.08424382503226,176.40049750185432,74,-1,7.08424382503226
3011,2018-04-15,29.37654857230376,143.97413197654944,96.98693423963765,191.07319300071404,81,-1,15.986934239637648
3024,2018-04-28,29.249084690829104,150.1068042096979,104.75201317700085,197.49215984566888,217,1,19.50784015433112
3048,2018-05-22,29.013766755798958,116.43595436507546,71.33915095980514,163.33960382692848,59,-1,12.339150959805139
3052,2018-05-26,28.9745470999606,209.75801213459653,160.12635958967894,256.4989189769378,328,1,71.50108102306223
3053,2018-05-27,28.96474218600101,195.53800618063386,156.32068778872434,238.09848720070943,434,1,195.90151279929057
3054,2018-05-28,28.95493727204142,130.9828045027558,84.14872165193746,177.27729653213743,260,1,82.72270346786257
3074,2018-06-17,28.758838992849636,165.28463067023498,117.31697089145364,206.66993116405592,215,1,8.330068835944076
3081,2018-06-24,28.690204595132514,159.49649504894901,115.18689662206378,202.78552500266548,115,-1,0.18689662206378443
3090,2018-07-03,28.60196036949621,151.04237224191235,102.54320872637187,199.13566043220382,211,1,11.86433956779618
3091,2018-07-04,28.59215545553662,156.4440272159936,111.32249002615667,208.01637478702875,214,1,5.983625212971248
3100,2018-07-13,28.503911229900318,141.69398855722253,96.02618238658353,186.0117802748134,193,1,6.98821972518661
3101,2018-07-14,28.494106315940726,181.52047447836296,134.52378945661266,224.25620743455556,275,1,50.74379256544444
3102,2018-07-15,28.48430140198114,165.24628999518737,119.94500531028834,209.08841100644224,217,1,7.911588993557757
3118,2018-07-31,28.327422778627714,114.28593504805914,68.95532726229521,166.3230893715417,179,1,12.676910628458302
3119,2018-08-01,28.317617864668122,118.77219991306572,74.86923627782113,166.4269764804352,222,1,55.5730235195648
3120,2018-08-02,28.307812950708534,128.33037137306076,83.892615607901,172.24048346330923,234,1,61.75951653669077
3121,2018-08-03,28.298008036748943,150.67621398636874,101.25101140247679,201.3519378856132,223,1,21.64806211438679
3122,2018-08-04,28.28820312278935,196.6864505227122,151.04562912541806,245.46885542883214,305,1,59.53114457116786
3123,2018-08-05,28.278398208829763,185.831592012071,140.7542496420197,234.31171382825812,329,1,94.68828617174188
3144,2018-08-26,28.07249501567839,181.03579359947983,135.0698894593031,229.25319915416088,131,-1,4.069889459303113
3146,2018-08-28,28.05288518775921,122.69251800253063,74.63885390309295,166.2277918148653,63,-1,11.63885390309295
3147,2018-08-29,28.043080273799625,127.22458175078022,83.22246101021618,171.941817928231,83,-1,0.22246101021617903
3150,2018-09-01,28.013665531920854,195.9813440666023,151.59233755372833,241.5958371788971,270,1,28.404162821102886
3151,2018-09-02,28.003860617961266,179.85879902834924,132.5330797212786,223.8954057864242,278,1,54.10459421357581
3155,2018-09-06,27.96464096212291,109.60311971072967,66.55373445494835,156.2179745390794,64,-1,2.553734454948355
3164,2018-09-15,27.876396736486605,153.03202167992777,110.1011241969679,198.934282078539,250,1,51.06571792146099
3165,2018-09-16,27.86659182252702,141.29165570678413,91.97154080929077,184.05745457741116,243,1,58.942545422588836
3207,2018-10-28,27.454785436224263,127.72795902009452,86.37658501367395,174.5727710797527,76,-1,10.376585013673946
3227,2018-11-17,27.258687157032487,132.02180139108873,83.36267363579337,177.95832895718544,83,-1,0.36267363579337086
3262,2018-12-22,26.91551516844686,123.28140358933801,77.46972405488286,167.66762205300012,71,-1,6.46972405488286
3276,2019-01-05,26.778246373012607,118.3769253973288,73.02436138097148,164.66771234382793,58,-1,15.024361380971484
