,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2123,2015-11-09,1.9252422488696592,17.16777840093044,6.189081063651106,28.019193903119742,29,1,0.9808060968802579
2155,2015-12-11,1.9021797601014097,20.189042902710657,8.682246318489039,31.244703515071457,7,-1,1.6822463184890388
2191,2016-01-16,1.8762344602371286,23.735961550902122,12.794497015561179,33.24986221016279,34,1,0.7501377898372112
2207,2016-02-01,1.8651451412913924,15.533106326719464,5.481553253153845,26.73631923223585,27,1,0.26368076776414995
2236,2016-03-01,1.8458467405593266,18.478162758356227,7.238382425269721,28.78463225944595,5,-1,2.2383824252697213
2241,2016-03-06,1.8425194300882806,24.7250611784711,14.258605923729409,35.448892166226365,36,1,0.551107833773635
2247,2016-03-12,1.8385266575230255,25.799721228554176,14.484273719821621,36.837636248364305,37,1,0.16236375163569505
2248,2016-03-13,1.8378611954288164,24.35428252936948,13.017756894185606,34.36891520397829,39,1,4.63108479602171
2261,2016-03-26,1.829210188204097,27.14910656150219,16.751980692043034,37.67879311473498,39,1,1.3212068852650205
2276,2016-04-10,1.8192282567909592,26.20006776075543,15.97236096784022,37.033483142626736,39,1,1.9665168573732643
2282,2016-04-16,1.8152354842257044,26.706464069814317,16.499010607010838,37.71135236125198,39,1,1.2886476387480172
2290,2016-04-24,1.8099117874720307,24.41932889762878,13.497419625798459,34.953395791239416,38,1,3.0466042087605842
2305,2016-05-09,1.7999298560588932,18.794215354638645,7.929616749327363,29.106398243765522,7,-1,0.929616749327363
2310,2016-05-14,1.7966025455878474,27.180406253102362,17.439336496611027,37.99504810435099,40,1,2.0049518956490076
2313,2016-05-17,1.7946061593052198,17.47906959887828,6.890782640934126,27.400774191156515,28,1,0.5992258088434852
2316,2016-05-20,1.7921165849921294,20.414354096241304,9.49367530202619,30.455346809265215,32,1,1.5446531907347847
2317,2016-05-21,1.790957934867457,25.33306241229486,13.726161592924981,35.19696657785235,39,1,3.8030334221476494
2360,2016-07-03,1.7411359795065486,23.604925319533017,12.77677143778746,34.05860342692704,36,1,1.9413965730729572
2389,2016-08-01,1.7075351258910518,16.51950646651406,6.625467962658359,27.477575094615084,28,1,0.5224249053849164
2412,2016-08-24,1.6808861730235898,17.97244822145162,7.48414671917204,29.07945314417853,6,-1,1.48414671917204
2457,2016-10-08,1.653036889728962,22.243015707400268,11.64502851546688,33.11270302295644,34,1,0.8872969770435617
2590,2017-02-18,1.6231874970899278,22.118721741088315,11.927391042826267,33.00487869271984,38,1,4.995121307280158
2618,2017-03-18,1.6169027637195665,23.531853686916023,13.475651136861128,33.863192376279905,39,1,5.136807623720095
2688,2017-05-27,1.591009962250646,22.21969554834024,11.3828371290329,32.35670863258343,42,1,9.643291367416573
2705,2017-06-13,1.5805374444784261,13.583446185055916,3.338125385922202,23.79594123386325,28,1,4.20405876613675
2734,2017-07-12,1.5626725612199335,14.973677212429974,4.798840058166956,25.10090750777632,4,-1,0.7988400581669559
2758,2017-08-05,1.547887830247388,20.303514318919646,10.530306679536867,30.75237569412621,31,1,0.24762430587378859
2760,2017-08-07,1.5466557693330094,15.246750982057485,5.221091182699693,25.985657608141157,27,1,1.0143423918588432
2778,2017-08-25,1.5355672211036007,18.687951855424767,9.017187557014395,29.40715245085021,30,1,0.5928475491497913
2822,2017-10-08,1.5036191533101657,18.971706465438263,8.986640243134861,29.08437164365087,31,1,1.9156283563491314
2956,2018-02-19,1.4063150224817844,13.38046445665646,3.102825341290541,23.430982197329882,24,1,0.5690178026701176
3009,2018-04-13,1.367825504009629,16.630672941049017,6.349115521983321,27.503627599000097,6,-1,0.34911552198332085
3047,2018-05-21,1.3402292454824236,14.039431155685206,2.673904741727687,24.61268369651378,28,1,3.3873163034862195
3067,2018-06-10,1.325704898889158,16.977914412087735,6.7634480980833445,27.858831533651905,28,1,0.14116846634809477
3081,2018-06-24,1.3155378562738718,17.789808982141622,8.229128707050668,27.659694994142484,28,1,0.3403050058575161
3109,2018-07-22,1.295203771043299,17.20109353998669,8.004080355918486,27.07138820859868,30,1,2.9286117914013197
3207,2018-10-28,1.2240344727362955,14.713577508995398,3.7564715496307617,24.297308522332223,25,1,0.7026914776677771
3271,2018-12-31,1.1775565636378442,10.809300839917542,0.5592294917455972,21.33672716971161,22,1,0.6632728302883883
3276,2019-01-05,1.1739254769895275,16.144095402316818,5.965972402353266,27.441880388488567,30,1,2.558119611511433
3303,2019-02-01,1.154317609088619,11.916644056580285,1.8579666722310657,22.47169331626138,27,1,4.52830668373862
3305,2019-02-03,1.1528651744292921,13.927836531720056,3.118545159578493,24.274088303935002,25,1,0.7259116960649976
3311,2019-02-09,1.1485078704513123,14.558238739843896,4.13886539179856,24.22183750230653,26,1,1.7781624976934687
3396,2019-05-05,1.0867793974299316,15.260387755020355,4.907127814253916,25.114001134016164,26,1,0.8859988659838365
3409,2019-05-18,1.077338572144309,15.788184428470235,5.705575806145804,26.653103569664157,28,1,1.3468964303358426
3431,2019-06-09,1.0613617908917161,13.6741167682131,3.844496376726208,23.525177975836115,24,1,0.47482202416388475
