ds,yhat,fact,anomaly,importance
2013-09-12,22.98286397309442,36,1,2.6731264729988027
2013-09-16,21.442979410459184,37,1,6.222486617806833
2013-09-18,22.291507643507952,42,1,9.415678416361935
2013-09-29,29.88074299344469,17,-1,2.8924447874282677
2013-10-02,21.686888273041884,37,1,4.838528107908722
2013-10-05,31.176096243396582,17,-1,4.249317547545953
2013-10-13,28.818714894774324,18,-1,0.383267886902356
2013-10-16,21.131380143317347,33,1,1.4606515748754276
2013-10-31,20.234969557301074,34,1,3.8585847106974214
2013-11-03,28.901322853173017,16,-1,1.9870850632146677
2013-11-14,21.52044071002717,39,1,7.254837265583333
2013-12-05,18.9265249872343,30,1,0.8711244387440189
2013-12-22,26.49629583174035,12,-1,3.763535572014101
2013-12-29,26.51233764095138,15,-1,1.1496559539966356
2013-12-30,18.4337956990193,30,1,1.395472845492293
2014-01-04,27.606140371673188,13,-1,4.981618720365631
2014-01-10,19.16764312180711,6,-1,2.7129741750389655
2014-01-14,14.541323583991066,25,1,0.3259517876173419
2014-02-08,22.736085835512473,33,1,0.2583774260242393
2014-02-24,16.88774992430093,27,1,0.036975380221399234
2014-04-17,17.98961639464378,36,1,7.18927305762595
2014-05-02,20.323947319227912,36,1,5.559528835652397
2014-05-24,24.507720458975463,14,-1,0.7037124624421018
2014-06-01,23.282207463539606,12,-1,0.3780452741911464
2014-06-21,24.98786244472731,37,1,0.8074910634811587
2014-07-11,19.939899077552806,31,1,0.36306951835154777
2014-07-16,17.5907817423532,30,1,1.9283786727562244
2014-07-24,17.604635551476175,34,1,5.848029057541634
2014-08-06,15.971167841200169,32,1,5.633930323358811
2014-09-06,25.937019592830843,11,-1,4.799846518017892
2014-10-04,25.960506094122113,38,1,1.7688320923585792
2014-11-09,25.107346598613,13,-1,2.203685296071482
2014-11-20,18.93413869161783,8,-1,0.07679539624310117
2015-01-19,17.533756641693135,29,1,1.16141693125725
2015-02-13,21.261508537878147,33,1,1.2109897512467498
2015-02-15,25.958228394076354,39,1,2.556002303569194
2015-03-05,21.817655118035926,33,1,0.1297268908106517
2015-03-21,30.930289857083455,43,1,1.9165585332645918
2015-03-28,31.246536085176515,51,1,9.366756741724124
2015-03-29,29.56078326967245,72,1,32.194413571441615
2015-05-02,30.178584147923083,42,1,1.1590113724494202
2015-05-03,28.606623519441783,41,1,1.7438206899104074
2015-05-16,30.84335266460212,14,-1,6.355853766703287
2015-05-22,23.15014007442252,37,1,2.731381496926545
2015-06-21,26.77039181828092,37,1,0.08522395378270886
2015-06-25,20.777690619850393,9,-1,1.1944992242746526
2015-06-27,29.60732926726528,42,1,2.1413209668110227
2015-07-12,26.452604865938454,39,1,1.2454797137068923
2015-08-02,24.430644897456713,14,-1,0.035210016595835114
2015-08-06,17.83669976344454,7,-1,0.28419612325059873
2015-09-06,25.93544481814226,38,1,0.5817875947483131
2015-09-09,19.382871952119935,6,-1,2.692846245867271
2015-09-24,19.219530868996284,9,-1,0.1731067266974442
2015-09-26,27.455563328006487,42,1,3.8890336310123743
2015-10-04,25.357202661027852,36,1,0.01342370001385973
2015-11-09,17.16777840093044,29,1,2.2214779297327993
2015-12-11,20.189042902710657,7,-1,2.6675596404910316
2016-01-16,23.735961550902122,34,1,0.18094144199966422
2016-02-01,15.533106326719464,27,1,0.27533174448791087
2016-02-07,22.031685652130967,32,1,0.4103743631121404
2016-03-01,18.478162758356227,5,-1,3.1665140191913785
2016-03-06,24.7250611784711,36,1,0.010321948512270751
2016-03-12,25.799721228554176,37,1,1.6160654658527562
2016-03-13,24.35428252936948,39,1,5.1127281346878775
2016-03-26,27.14910656150219,39,1,0.7785680290045534
2016-04-10,26.20006776075543,39,1,2.6877347439383783
2016-04-16,26.706464069814317,39,1,2.2905453412150933
2016-04-24,24.41932889762878,38,1,3.5455524661364777
2016-05-09,18.794215354638645,7,-1,1.5366736259269622
2016-05-14,27.180406253102362,40,1,2.109717927734259
2016-05-20,20.414354096241304,32,1,0.13803679734152752
2016-05-21,25.33306241229486,39,1,3.96451613974876
2016-07-03,23.604925319533017,36,1,2.3254790580018394
2016-08-01,16.51950646651406,28,1,1.025565310078278
2016-08-24,17.97244822145162,6,-1,1.57856101429363
2016-10-08,22.243015707400268,34,1,1.110551693186892
2016-12-17,22.95546663728694,12,-1,0.4325451587867981
2017-02-18,22.118721741088315,38,1,4.329637541249909
2017-03-18,23.531853686916023,39,1,5.001642685105828
2017-05-27,22.21969554834024,42,1,9.901927881712723
2017-06-13,13.583446185055916,28,1,3.909486661967428
2017-07-12,14.973677212429974,4,-1,0.6063334803126672
2017-08-05,20.303514318919646,31,1,0.26781182771850354
2017-08-07,15.246750982057485,27,1,1.1049619706826697
2017-08-25,18.687951855424767,30,1,0.870511001744088
2017-10-08,18.971706465438263,31,1,1.1459472462670206
2017-11-23,14.574063690322536,4,-1,0.06865369899183804
2018-04-13,16.630672941049017,6,-1,0.129607027078813
2018-05-21,14.039431155685206,28,1,2.795225892164055
2018-06-10,16.977914412087735,28,1,0.8293934864912096
2018-07-22,17.20109353998669,30,1,3.1179675213321048
2018-10-28,14.713577508995398,25,1,0.010536346658291507
2018-12-31,10.809300839917542,22,1,0.5879913845256546
2019-01-05,16.144095402316818,30,1,3.3464951515580665
2019-01-26,16.234272807802288,27,1,0.7370141667884269
2019-02-01,11.916644056580285,27,1,5.014979723779003
2019-02-03,13.927836531720056,25,1,1.4225415154975174
2019-02-09,14.558238739843896,26,1,1.3898873968292662
2019-05-05,15.260387755020355,26,1,0.24630700794567062
2019-05-18,15.788184428470235,28,1,1.6128081663507459
