ds,yhat,yhat_lower,yhat_upper
2010-01-16,-0.25961596100679984,-7.342768629248708,6.580111337345583
2010-01-17,-0.22969629912190154,-6.7973819004264,7.061417426607933
2010-01-18,-0.10808366768902251,-7.2963495730530985,6.200920559555222
2010-01-19,-0.10608360001125193,-7.047800197894551,6.610325486434958
2010-01-20,-0.1173739746901686,-6.410062994701396,7.5025746740082075
2010-01-21,-0.11642199161685308,-6.7224145883191,7.099429169134151
2010-01-22,-0.14073910654084376,-7.361632689588472,6.421079757724918
2010-01-23,-0.2187583910579254,-7.295076459962948,7.207654659322029
2010-01-24,-0.1923568747585317,-7.045149772518855,6.942875314359772
2010-01-25,-0.09041162880865856,-6.556413922344259,7.51198482749161
2010-01-26,-0.08810723959428728,-6.730141078388306,6.701889037444436
2010-01-27,-0.09672705285427007,-7.24154696073932,6.660078545252961
2010-01-28,-0.09520439262525841,-7.093773445325156,6.8031218944472815
2010-01-29,-0.11399037772424227,-7.06066914441228,6.952004365832657
2010-01-30,-0.17547878539534387,-7.442210220356118,6.450579660264291
2010-01-31,-0.1525051018542225,-7.469561449344841,7.328144368539954
2010-02-01,-0.06975848136364145,-7.208524393853429,6.626482314388965
2010-02-02,-0.06642142233794233,-7.1352923555341325,7.360676681810376
2010-02-03,-0.07156394796370383,-7.44052902536953,7.132377040534078
2010-02-04,-0.06879905869203304,-7.002873045397213,6.948211533699567
2010-02-05,-0.0817287592194658,-6.931941855940272,6.897489634400592
2010-02-06,-0.12688198054093497,-6.48245332372548,6.567237987712954
2010-02-07,-0.10816093271400805,-7.042833275906229,6.373520541106641
2010-02-08,-0.04608867554263285,-7.087181249603228,6.750261682151897
2010-02-09,-0.043772731792007996,-6.895048620707269,7.071952173580444
2010-02-10,-0.047907175400264436,-7.440528692776211,6.922401946477961
2010-02-11,-0.04654998567003371,-6.549813194912917,7.139774223742502
2010-02-12,-0.056175406432615475,-7.191774483282753,6.60061685874617
2010-02-13,-0.08715984914219142,-6.9610195811121045,7.272020833039366
2010-02-14,-0.0742126879773361,-6.747399595345939,7.424463986763744
2010-02-15,-0.05805582373904667,-6.636439041862579,6.898680545957869
2010-02-16,-0.03192868199632705,-6.651637749922585,6.546822555835794
2010-02-17,-0.03383375320119792,-6.971061873038529,6.781219609612113
2010-02-18,-0.031819344509726635,-6.93687697091702,7.331027879974161
2010-02-19,-0.03543700813181488,-7.310780494828754,6.8433342683901195
2010-02-20,-0.04918991245836241,-7.010652031759941,7.042892653148045
2010-02-21,-0.03891476814381863,-7.0035543154504705,6.785774481152416
2010-02-22,-0.01673063215255173,-6.788148856503497,7.174437379403395
2010-02-23,-0.013665179276586118,-7.355214281487721,7.024820582579032
2010-02-24,-0.011869862324782328,-7.440441498668666,6.890218690064195
2010-02-25,-0.00862078512601571,-6.838286040214279,6.947388542427762
2010-02-26,-0.006548195214050827,-6.978959767593339,6.483788939944508
2010-02-27,-0.0041718958580680135,-6.979393035324641,7.304187456158048
2010-02-28,0.001750644646298008,-6.790871891986374,7.285347757333791
2010-03-01,0.003416706534896766,-6.457757463610319,6.863245064569095
2010-03-02,0.006003761732643629,-6.180404882645682,7.234624749547135
2010-03-03,0.009824161729643536,-6.737144509491753,7.237372403774627
