ds,yhat,fact,anomaly,importance
2012-04-09,2.3671945843565054,9,1,0.23294801594238912
2012-11-03,8.38354250391604,21,1,5.902581019838253
2012-12-12,3.4153152239506483,12,1,1.966939504540921
2012-12-15,8.122925382322675,17,1,2.183792077443755
2013-01-20,8.381040461007977,16,1,1.5180455427802872
2013-02-02,9.2808995934291,2,-1,0.4922733392542433
2013-03-02,9.662152357776254,18,1,1.3618808046836968
2013-04-27,12.14173528688152,22,1,2.6320991990283993
2013-05-04,11.936652613123941,5,-1,0.3538778297027685
2013-05-14,5.823960245532116,13,1,0.7246864163452393
2013-05-19,10.938693558513645,21,1,3.1185693793335822
2013-05-20,9.15338896643724,17,1,0.8499278759125524
2013-05-25,11.908964971461069,21,1,1.948672133541809
2013-05-26,10.802383071682803,19,1,1.007563310171765
2013-05-31,7.3136293353894795,16,1,1.6349681158558145
2013-06-05,5.656462863057693,13,1,0.7181498784343887
2013-06-26,7.644903516008332,22,1,7.393277486199237
2013-06-27,7.66074534467555,23,1,8.535379117657122
2013-07-06,12.344910458342962,22,1,3.0904362187988745
2013-08-09,8.553982405370817,16,1,0.027431968270809293
2013-08-14,7.130461857823694,14,1,0.0504982541643777
2013-09-22,11.090772098585376,23,1,4.604706017605736
2013-10-04,7.536151930495255,16,1,1.2745408277889592
2013-10-20,12.23533570255077,20,1,1.1637644774897211
2013-11-01,8.234089486654286,16,1,1.3197282950323252
2013-12-04,4.65467685439986,13,1,0.9851446517476958
2013-12-14,11.545268997209327,2,-1,2.68370204271858
2014-01-10,7.70019208769387,15,1,0.29337160556128516
2014-01-15,6.279137968062244,13,1,0.04113891836309591
2014-01-24,8.153058829836215,17,1,1.8792930845492037
2014-02-18,6.1961383718234755,16,1,2.532838839290614
2014-02-21,8.884621201325746,18,1,2.376950774000015
2014-03-08,14.011624795261229,7,-1,0.5590651409384133
2014-03-09,12.969119407952954,3,-1,2.8511665258227614
2014-03-10,6.946945004102441,15,1,0.6963366833902036
2014-03-14,9.875357863045611,20,1,3.223939614905664
2014-03-15,14.83616012994472,6,-1,1.6030959739893609
2014-04-02,7.538820863140197,18,1,3.538040998682497
2014-04-13,12.118340659302916,5,-1,0.5303140579345582
2014-04-18,10.951152083399576,4,-1,0.2726313973539165
2014-04-25,10.603490712985796,21,1,3.6118288605234774
2014-05-04,14.135460770388827,7,-1,0.2209114266030987
2014-05-14,8.285229807518057,23,1,7.733645533013965
2014-05-17,15.298747248900266,7,-1,1.5725875652811414
2014-05-18,13.988958489026244,5,-1,2.1443598712466674
2014-05-22,8.458596807967366,16,1,0.06365308225539401
2014-06-19,9.532497421510978,19,1,2.530235426307513
2014-06-22,15.438311666805161,5,-1,3.510403179167138
2014-06-24,8.869358247231432,18,1,2.5716442021433767
2014-06-28,16.491512059548818,26,1,2.750580491497235
2014-07-04,10.258872301283587,17,1,0.07502030912477409
2014-08-03,14.234638681157959,22,1,0.22081501387347657
2014-11-09,13.206826176671965,23,1,2.8348891720160623
2014-11-11,6.072158220826201,15,1,2.0742402373362694
2014-11-29,14.398728084086045,7,-1,0.6145858756189106
2014-12-17,6.748947021629835,15,1,1.735734121711241
2014-12-18,7.065504707247715,15,1,1.0540021629528251
2014-12-23,6.936849285736695,18,1,4.087347011269422
2014-12-24,7.982528021191702,19,1,4.673673981074021
2015-01-09,9.35399727374104,0,-1,2.424943087945286
2015-02-01,14.252570719748475,23,1,2.3722991156218214
2015-02-09,6.089268609447806,14,1,1.4468547924958859
2015-02-15,14.355060552218601,22,1,1.1700252473224424
2015-02-21,16.834939109215217,6,-1,3.251302326193626
2015-02-22,15.277809312371815,5,-1,3.1524100874272243
2015-04-12,14.658858999127084,25,1,3.346953233905513
2015-05-13,10.072190673006475,2,-1,1.0524139727992061
2015-06-14,17.214140196097713,10,-1,0.23631298865900163
2015-06-15,9.488533397800209,16,1,0.12234521194211645
2015-07-05,17.14948188057105,8,-1,2.164806667506536
2015-07-11,18.625396365833478,27,1,1.9927526398626583
2015-07-26,17.52683986601952,7,-1,3.0704113692210733
2015-08-06,10.454896390083524,3,-1,1.1127009619463548
2015-08-27,11.242512051375254,19,1,1.0085831139885428
2015-08-28,13.391930456510368,4,-1,2.6792098110401428
2015-09-08,8.161424594005405,15,1,0.025966743778903734
2015-10-05,7.730153751587265,15,1,0.6997394230272267
2015-11-02,8.629202207714433,16,1,0.3532302968512617
2015-12-20,16.420406064506768,8,-1,1.5539127079443862
2015-12-30,9.83134896018653,20,1,3.6836175127170847
2015-12-31,9.889601335623526,18,1,1.2584343310081962
2016-02-20,20.13214879846374,35,1,7.802537090256699
2016-03-06,18.075334958424595,26,1,1.0104996363227308
2016-03-07,9.320086604560732,17,1,0.6940274192115155
2016-04-10,17.54403788947206,26,1,1.9112060586142086
2016-04-23,22.624558417688142,30,1,0.7846834285890338
2016-05-08,20.249666587177067,29,1,1.7665007209724415
2016-05-14,22.111977512054484,31,1,1.587720354327839
2016-05-15,20.206763195331863,29,1,1.9511985806591738
2016-05-20,14.712438867748041,8,-1,0.2069507484951103
2016-05-28,21.476748883041427,29,1,0.9768108033963294
2016-05-31,9.590152755822333,18,1,1.3562657495044341
2016-06-04,20.517476182551672,11,-1,2.813244843147505
2016-06-08,10.698682523888644,19,1,1.2777705823756342
2016-06-09,11.085187613911664,19,1,0.6848917195120414
2016-06-16,13.138273116624017,6,-1,0.3741427970348363
2016-06-17,15.86210874150359,7,-1,1.37805748855037
2016-06-18,23.677211924915113,16,-1,0.5666270074789423
2016-06-21,12.70809726693425,21,1,2.00475818809074
