ds,yhat,fact,anomaly,importance
2016-06-26,111.31237733403984,134,1,2.0544303078323765
2016-06-29,54.74956451153881,76,1,0.9579243543086307
2016-07-01,76.98162800307635,117,1,19.63719367567228
2016-07-03,103.99082514099557,133,1,8.818554161914534
2016-07-04,51.72245386441446,86,1,14.608911865657802
2016-07-13,71.58875757126803,40,-1,10.178884375465863
2016-07-16,128.61590572123202,257,1,107.81134027039977
2016-07-17,124.85421206912814,209,1,64.4395675955493
2016-08-01,84.26926004344666,105,1,0.4183814984386913
2016-08-09,49.80771003897184,76,1,4.220531667011102
2016-08-16,47.08185493188646,81,1,11.272076183541742
2016-08-26,70.78072068180992,47,-1,2.7825447187230097
2016-09-25,101.50131762730709,124,1,2.450233489069845
2016-10-09,99.38822044509061,76,-1,3.989905182463218
2016-10-21,59.79375696643472,36,-1,3.7865413520244005
2016-10-29,98.49858593158163,76,-1,2.0843920962333726
2016-12-11,94.6651123515511,74,-1,0.16682374825010982
2016-12-17,99.74822040830175,79,-1,0.12391965354967738
2016-12-25,102.73164081367284,67,-1,15.18914865696658
2017-01-01,113.26635375952804,72,-1,21.164483522712118
2017-01-16,39.49662961347716,67,1,7.3428350420848645
2017-02-09,44.79523845378101,74,1,7.683922409054162
2017-02-12,104.119820799573,74,-1,9.820734873220005
2017-02-20,108.21409888908511,159,1,29.95902219063072
2017-02-25,108.27910394661217,132,1,3.688085093634811
2017-03-14,49.49573152051432,29,-1,0.03246637109593564
2017-03-31,71.81514366458782,49,-1,1.3251321706307664
2017-04-02,115.19880108548838,139,1,3.9902120260485106
2017-04-15,112.00112274737253,90,-1,0.43478861049263173
2017-04-16,110.02339362875684,132,1,2.8072750442914867
2017-04-25,54.342132213508,75,1,0.3876927933293217
2017-05-09,51.623551002894715,74,1,1.8704270023223444
2017-05-18,64.12561844479112,88,1,3.219925545476144
2017-05-29,56.56523793338155,81,1,4.1486915456899425
2017-06-09,74.54520778298364,106,1,10.676420545068424
2017-06-16,77.47224351478563,98,1,0.005495517117068971
2017-06-25,129.7209726095429,104,-1,4.813581480170342
2017-07-01,136.50447295179245,93,-1,23.50451366583846
2017-07-04,55.85626525656576,83,1,6.673608449083261
2017-07-11,73.21435255188187,35,-1,18.891203831985756
2017-07-12,79.34611268720573,48,-1,10.708968251274378
2017-07-13,83.96278305092683,49,-1,14.09307623578573
2017-07-14,100.03094895240869,72,-1,8.02703204838464
2017-07-15,148.1810133676988,359,1,188.9066223948433
2017-07-16,145.09038151562822,272,1,105.82967070951548
2017-07-17,83.11438653654376,44,-1,18.75449110889268
2017-07-18,77.18260076653958,53,-1,4.309417247373638
2017-07-20,75.67625341595654,44,-1,9.611318451314112
2017-07-28,67.10876992510579,90,1,2.1585142011645786
2017-08-12,121.40221445363574,77,-1,23.88469580084559
2017-08-13,117.87378513872312,86,-1,11.078004511665654
2017-08-19,123.82400642549224,93,-1,9.722855958212591
2017-10-14,113.02191188489823,149,1,14.6301425980962
2017-10-15,110.5853087654147,132,1,0.8821920868472546
2017-10-21,110.52349941017061,139,1,6.388758683618221
2017-10-28,104.8188490962255,135,1,9.818106645951389
2017-12-05,37.05424089830878,59,1,0.6972222798476722
2017-12-18,42.133714529939255,64,1,1.6575162568651365
2017-12-23,115.21724904366472,84,-1,9.882516779063124
2017-12-24,115.44502939240628,88,-1,6.261693088301769
2017-12-28,67.10911387420886,92,1,2.7863560300818193
2017-12-30,124.6182746042239,101,-1,3.436655707078458
2018-01-02,55.260303544544044,77,1,0.3793273971356115
2018-01-05,63.864043123170624,38,-1,5.511815632348572
2018-01-19,56.505100098545995,34,-1,2.703747219785228
2018-03-09,61.52082253408666,34,-1,5.967706087569894
2018-04-15,98.07598979854711,47,-1,29.687709557975055
2018-05-27,102.45587582886603,138,1,15.37962062689725
2018-06-02,103.64068287049982,126,1,1.087648943009242
2018-06-09,104.73193535535934,134,1,6.851350726874514
2018-06-13,50.27932776813778,72,1,0.4317308527207757
2018-06-22,72.0879176477047,51,-1,0.7344490813656961
2018-06-27,56.965378281100925,81,1,2.392285021958955
2018-07-01,113.47673263915243,83,-1,11.229530610907489
2018-07-07,106.9528428465061,81,-1,4.906086541222024
2018-07-08,106.77630404903833,81,-1,3.773467949940269
2018-07-10,58.05696501429843,31,-1,5.803001982577769
2018-07-11,63.47411116988424,40,-1,2.2047697849198613
2018-07-13,82.0900725921997,124,1,20.334974949654466
2018-07-14,123.3589085378462,248,1,103.60432967625297
