ds,yhat,yhat_lower,yhat_upper
2010-01-16,-0.009891054393088515,-9.971259476178233,10.89394008736605
2010-01-17,0.005490541754912008,-10.149638985224943,10.175818089137247
2010-01-18,0.013904467881660734,-10.782287728083155,10.086705694450645
2010-01-19,0.02454389118131409,-10.840239727976082,10.254698297700761
2010-01-20,0.03809566383237554,-10.787701035506343,10.962552196559523
2010-01-21,0.051367697449080055,-10.284869131868065,10.35655949324763
2010-01-22,0.07301484509583821,-9.760247160871815,11.711876796497455
2010-01-23,0.10986370609900999,-11.27972444499408,10.165234314097289
2010-01-24,0.1197928179040669,-9.950750132279762,10.926109393498454
2010-01-25,0.09429604934173921,-10.997073660494877,10.950544622471748
2010-01-26,0.10428503572376893,-10.197497175988477,10.20258486565353
2010-01-27,0.1213170229220857,-9.889409860787127,10.54091463897303
2010-01-28,0.13374964822225804,-10.060598826079376,10.292897926230747
2010-01-29,0.16380323989923784,-10.06904862247881,10.251043516966323
2010-01-30,0.22161022483129178,-10.037210091933416,10.644882008184585
2010-01-31,0.2202891494913996,-10.524252510650356,10.358619725323901
2010-02-01,0.15623783528175714,-10.273300337365509,10.16419265013669
2010-02-02,0.16259132975563428,-9.93380477753696,9.399941074342888
2010-02-03,0.18205983829893402,-9.628183122458541,10.952981777166944
2010-02-04,0.1945909585081515,-9.385327129783544,10.426271892641294
2010-02-05,0.2357826934481841,-9.527922432334604,10.64366580578368
2010-02-06,0.31870251010705053,-10.220787872143825,11.54298010843378
2010-02-07,0.3112232536132266,-9.232135800648317,10.083404429778014
2010-02-08,0.2141263242590615,-10.356953166867267,10.608998329112334
2010-02-09,0.2222952616613669,-9.760861244723213,11.285478988672732
2010-02-10,0.24923164645650978,-9.31168553730878,10.604860182941621
2010-02-11,0.26627031239239085,-9.939094721158881,9.276715161322059
2010-02-12,0.3223595264044864,-9.898176242665652,10.144861962083386
2010-02-13,0.4336347461387312,-8.997765156358426,11.13673154441062
2010-02-14,0.42297247488294926,-9.492098648780246,10.57652626933559
2010-02-15,0.31859955402693596,-10.573685101122443,10.67213613553406
2010-02-16,0.30913341815264994,-10.846699158842547,10.539452013136284
2010-02-17,0.3473207232184208,-9.691038243810803,11.05894111048369
2010-02-18,0.373119512937387,-10.172327964292911,10.510835588570101
2010-02-19,0.4486182634957404,-9.56231578214711,10.530999713937597
2010-02-20,0.5925954943439319,-10.07098637477874,10.957919507772106
2010-02-21,0.5823212757940328,-10.325256649459977,11.52681240853653
2010-02-22,0.4272128083638381,-9.723614730914978,10.955785040783388
2010-02-23,0.44543626294635297,-10.378339480786932,10.728729720488559
2010-02-24,0.49173402284373174,-10.190533029906447,11.062230946513976
2010-02-25,0.5197309602966681,-10.366564554394822,10.527592279641468
2010-02-26,0.6044707110132955,-10.215496608777732,10.816987169199013
2010-02-27,0.7675585338227204,-9.731500928999031,11.186598666732849
2010-02-28,0.7412438140757086,-9.321459671604467,11.097474997908025
2010-03-01,0.5398700972651114,-9.341574409845373,10.92989313003764
