ds,yhat,fact,anomaly,importance
2011-01-18,2.1807130369318677,12,1,0.7763487727823435
2011-01-31,2.1670435244322035,16,1,5.138877932958293
2011-02-13,4.310758433772901,14,1,1.1999402164750261
2011-07-26,4.232848074912401,24,1,11.397293099417444
2011-07-29,4.998568082640283,23,1,9.212058080950591
2012-01-28,8.438340681780822,19,1,2.4737330527112213
2012-02-07,4.082803840509531,17,1,4.39840520024409
2012-02-25,9.212348940812808,19,1,1.3368654097120078
2012-04-05,6.405522407172465,15,1,0.5100291597168738
2012-07-01,13.276480151675791,2,-1,3.241843429456594
2012-08-13,7.988995848694892,19,1,1.8978758470782395
2012-08-16,8.682694524630946,19,1,1.5839610226124101
2012-08-18,14.344326880322871,26,1,2.971175776023479
2012-09-15,14.04065281108212,24,1,1.0252237602625058
2012-10-07,14.230890217019653,4,-1,1.6176460613840513
2012-10-21,14.480310951769734,24,1,1.5794847788157718
2012-11-12,8.22627235052971,19,1,2.499505580146227
2012-11-17,15.246124089707068,25,1,1.589530233559021
2012-12-08,14.846142395194931,28,1,4.082576410037621
2013-01-19,16.130957261352318,26,1,1.17675005276746
2013-02-05,7.747545049666576,19,1,2.5348742220787024
2013-02-08,10.206478059757808,2,-1,0.04786554605066229
2013-02-10,15.200517858844975,26,1,2.170411273945902
2013-02-21,10.586762931021434,21,1,2.229852203535785
2013-02-28,9.67773224274039,20,1,1.8513037001393151
2013-03-09,18.516241474787755,31,1,3.6039431953634207
2013-03-13,11.881592280498227,22,1,1.5995182365988398
2013-04-01,11.30500325874886,23,1,2.6978906058722174
2013-04-30,10.697417287150435,20,1,0.7129595096098811
2013-05-03,13.655006398990276,22,1,0.3890884688422389
2013-05-12,19.64332889933954,30,1,1.7410207264575561
2013-06-04,11.231334481183337,20,1,0.3862230728982041
2013-08-01,11.295811186865,21,1,1.1730588766872252
2013-10-04,12.836615907595194,22,1,0.11287510592321226
2013-10-27,16.729024792938116,8,-1,0.4552299209389652
2013-11-09,18.350177920695764,28,1,0.9291856788950312
2013-11-29,11.793961372997693,26,1,5.3080025401850826
2013-12-22,16.954715771686466,8,-1,0.4906268363255517
2013-12-24,9.920505244290895,20,1,1.0302448203151364
2014-01-14,9.162161776363062,23,1,5.3029973723711805
2014-01-18,17.966430130695247,28,1,1.2503712988870426
2014-02-01,17.526562279734545,28,1,1.4575518255562692
2014-02-23,18.372024695999293,30,1,3.1466635932903166
2014-03-01,18.74536685849035,31,1,3.750057632768641
2014-03-05,10.603780043052135,20,1,1.0538194409149568
2014-03-31,12.371200033830204,21,1,0.2886180483111893
2014-04-12,22.023731843075627,31,1,0.08972471467263432
2014-04-13,20.862531352445124,12,-1,0.5165707149028655
2014-05-10,23.643997904350744,35,1,2.6443969991140435
2014-05-22,13.260753799834022,23,1,1.4664087540911055
2014-06-08,20.751311943838267,12,-1,0.3776773035648393
2014-06-21,23.199030067932007,14,-1,0.8048547917743942
2014-06-22,21.87523935027817,12,-1,1.0556234074308133
2014-08-15,15.99932007029156,26,1,1.2595581892611385
2014-09-04,14.40039219767995,28,1,5.792105331096977
2014-09-09,12.672195459830805,26,1,4.18279217947417
2014-10-04,23.223784024366516,33,1,1.4131793273405364
2014-10-19,22.451099696387214,10,-1,3.8826539470737504
2014-11-14,14.680602564919754,23,1,0.360831004244762
2014-11-15,22.172169789611935,31,1,0.4560703060484812
2014-11-28,15.095075586411953,24,1,0.9855518830679948
2015-01-11,21.165814864032225,30,1,0.4685551339542222
2015-01-23,14.976480394545948,6,-1,0.9737880365086591
2015-01-27,11.766678512578842,23,1,2.8802985284966667
2015-02-08,20.349259877834832,9,-1,2.6748892600417253
2015-03-08,22.69875432483353,34,1,2.6164889117668046
2015-03-09,13.738055590608486,23,1,0.7295220780071254
2015-03-15,24.966867718985256,34,1,1.0155788985926577
2015-03-17,15.646754939929792,32,1,8.199135682320037
2015-03-21,26.300423371991403,39,1,4.512700237020802
2015-03-22,24.615452408452807,38,1,5.046169876211074
2015-03-23,15.115894378550815,24,1,0.14760334005434572
2015-03-29,24.345529434376,44,1,10.53754367544719
2015-04-02,15.91193035755069,24,1,0.017547840628665767
2015-04-04,26.080506975238205,36,1,1.6883978225765333
2015-04-06,15.131825003066975,28,1,4.3126105792131355
2015-04-14,15.826693151499748,26,1,1.9250015006339822
2015-04-19,25.528024495230625,40,1,5.634136750320231
2015-04-21,15.69206398073362,35,1,10.637768625731074
2015-05-17,25.108535566680438,12,-1,4.519082661514538
2015-05-20,15.567988909303441,25,1,0.8941127066990227
2015-05-23,26.062051114942225,16,-1,1.0928983123229834
2015-06-13,26.492108632347986,15,-1,2.8533229886677844
2015-06-21,25.65139499998943,14,-1,3.5170837191082356
2015-06-30,16.50352065343897,26,1,1.0993927929219964
2015-07-01,18.244583735898786,34,1,7.455086699162784
2015-07-05,26.05583704596872,16,-1,1.288974199967516
2015-07-26,25.314564986976176,16,-1,0.8226996100927728
2015-08-02,24.162754844313316,12,-1,3.984599998642972
2015-08-10,14.502214209595138,4,-1,2.4827303126541276
2015-09-27,25.314986217935132,15,-1,2.02060715203152
2015-10-05,14.72745956623162,5,-1,0.8903396889507125
2015-10-24,25.421848867627833,12,-1,4.532158823337568
2015-11-21,25.24326224473727,35,1,1.3727108200989235
2015-12-05,23.367602000844055,13,-1,2.2438025533358026
2015-12-26,25.592236570747033,12,-1,5.373640555165306
2016-02-05,14.745234807928133,6,-1,0.044828245546035816
2016-02-06,23.30785429648681,37,1,4.85506135959163
2016-02-20,26.435879591048767,14,-1,4.294068756764286
