ds,yhat,fact,anomaly,importance
2014-04-12,459.1073263020808,535,1,2.2511291760519043
2014-05-16,328.9751773557177,250,-1,7.4967011118892515
2014-05-25,454.64012050356837,540,1,21.72237694152909
2014-05-30,373.88335759203227,459,1,15.741588561731135
2014-06-04,290.71661845427343,367,1,6.184191164288507
2014-06-15,439.18276392504646,354,-1,16.402517091178538
2014-10-12,391.0202509693608,317,-1,0.2634717351237441
2014-12-22,203.12779466024367,299,1,23.136707537839186
2014-12-23,218.96579968283842,351,1,56.62927327897012
2014-12-27,447.83816228356636,317,-1,58.66453290255453
2014-12-29,211.4078468973347,297,1,10.49324549604421
2014-12-30,223.5091648446586,310,1,13.668772449255073
2014-12-31,240.0691815454466,336,1,26.600068747253886
2015-03-11,292.38950444425876,365,1,5.347064751238406
2015-03-27,373.3816354463958,458,1,14.58410697452905
2015-04-05,481.4430467666932,359,-1,49.61219150313809
2015-04-18,546.6775667997076,656,1,39.254394970474436
2015-05-24,544.2945881051484,674,1,58.41931081284338
2015-05-30,609.8736306815418,524,-1,10.583864788133042
2015-07-19,536.3795785306346,610,1,4.987737485179764
2015-07-25,603.1040466042211,524,-1,8.19730164766122
2015-08-22,597.6765497187199,487,-1,38.93571861920782
2015-09-08,313.4023034765793,240,-1,3.232827285007346
2015-09-09,331.04529740248347,245,-1,10.431746446297808
2015-09-12,550.1555762413014,456,-1,27.3437356370095
2015-09-19,553.7023519772224,471,-1,14.481861860038975
2015-11-08,451.95987009320413,555,1,34.36277579841976
2015-11-15,456.9827878186159,549,1,18.974787347962206
2015-12-09,252.29675204227587,324,1,8.612118933708302
2015-12-10,266.8422352522248,343,1,5.304512381450309
2015-12-21,223.73169620468514,307,1,11.073906153147277
2015-12-22,241.2514380246726,367,1,53.54975709519846
2015-12-23,264.5503077913408,394,1,55.936315106922734
2015-12-26,497.1417685214708,259,-1,170.13967335158793
2015-12-27,441.1146505552007,339,-1,29.099032107119967
2015-12-29,250.21077895560245,365,1,49.65225199426118
2015-12-30,269.4722417039045,433,1,89.00797166933745
2015-12-31,283.1499354993089,413,1,55.43330593029134
2016-01-02,486.8038513598045,385,-1,30.037822709525585
2016-01-24,444.7835569713792,557,1,40.05542236469705
2016-02-06,499.3705820449465,577,1,1.9820660284440237
2016-02-15,344.70749006033293,428,1,13.858871436583911
2016-02-28,454.63549534806793,543,1,16.32197503489772
2016-03-20,491.81558114715915,566,1,1.7931797795404236
2016-04-06,327.02399517397345,255,-1,2.494538268605993
2016-04-16,556.1298780950319,657,1,31.060805462123426
2016-05-26,396.8542927241809,306,-1,21.78487140181352
2016-05-29,544.8119258894061,652,1,34.60950270093815
2016-06-12,520.5867507338793,619,1,32.57090163500038
2016-06-30,379.8114073155495,477,1,25.80335772695213
2016-07-04,343.03202010712005,424,1,10.152628190936127
2016-08-11,379.17038030383844,303,-1,5.731578956101828
2016-09-04,509.1450439401726,608,1,31.42500134956606
2016-11-26,504.7678592666389,593,1,15.05587025300872
2016-12-11,411.78605093019354,330,-1,11.412801440518365
2016-12-16,319.4018113810711,246,-1,2.4756484724662755
2016-12-17,471.09430755896386,373,-1,28.875848488436475
2016-12-24,486.39016298717644,295,-1,117.55074904530977
2016-12-25,238.95742229461322,113,-1,49.84068186952635
2016-12-28,266.40634557528244,370,1,34.082449385686004
2016-12-29,280.87913855259495,357,1,10.371182718610726
2016-12-30,335.1770711992947,449,1,42.063652780491566
2017-02-18,503.50862705150377,583,1,9.206328825915193
2017-02-19,449.46475127552236,550,1,28.340118673118468
